Line Item,2019,2018,2017,Category,Confidence,Parent Item
Unrealized net holding gain (loss) arising during the period ​ (0.1) ​ — ​ (0.1) ​ 0.2 ​ — ​ 0.2 ​ — ​ — ​ — Realized net (gain) loss reclassified into equity in earnings of non-consolidated entities ​ ​ — ​ ​ — ​ ​ — ​ ​ (2.2) ​ ​ — ​ ​ (2.2) ​ ​ (1.5) ​ ​ 0.6 ​ ​,0.9,0.0,0.0,Net Income,0.7,Unrealized net holding gain (loss) arising during the period ​ — ​ — ​ — ​ — ​ — ​ — ​ 1.2 ​ (0.5) ​ 0.7 Realized net gain reclassified into investment expense (income) ​ ​ — ​ ​ — ​ ​ — ​ ​ — ​ ​ — ​ ​ — ​ ​ (0.6) ​ ​ 0.2 ​ ​ (0.4) Equity method investee's cash flow hedge
